"B19013_001E","B19013_001M","GEO_ID","NAME"
"Estimate!!Median household income in the past 12 months (in 2018 inflation-adjusted dollars)","Margin of Error!!Median household income in the past 12 months (in 2018 inflation-adjusted dollars)","id","Geographic Area Name"
"-","**","1400000US08043980300","Census Tract 9803, Fremont County, Colorado"
"64236","13970","1400000US08045951600","Census Tract 9516, Garfield County, Colorado"
"79554","14873","1400000US08045951701","Census Tract 9517.01, Garfield County, Colorado"
"43942","12149","1400000US08045951702","Census Tract 9517.02, Garfield County, Colorado"
"93887","4114","1400000US08045951802","Census Tract 9518.02, Garfield County, Colorado"
"81821","15796","1400000US08045951803","Census Tract 9518.03, Garfield County, Colorado"
"83958","7171","1400000US08045951804","Census Tract 9518.04, Garfield County, Colorado"
"62833","12273","1400000US08045951901","Census Tract 9519.01, Garfield County, Colorado"
"88067","14005","1400000US08045951902","Census Tract 9519.02, Garfield County, Colorado"
"58202","5618","1400000US08045952001","Census Tract 9520.01, Garfield County, Colorado"
"66799","7079","1400000US08045952002","Census Tract 9520.02, Garfield County, Colorado"
"66833","6193","1400000US08045952100","Census Tract 9521, Garfield County, Colorado"
"75120","6107","1400000US08047013800","Census Tract 138, Gilpin County, Colorado"
"56992","12124","1400000US08049000100","Census Tract 1, Grand County, Colorado"
"78333","15182","1400000US08049000201","Census Tract 2.01, Grand County, Colorado"
"57193","18094","1400000US08049000202","Census Tract 2.02, Grand County, Colorado"
"66595","12018","1400000US08051963600","Census Tract 9636, Gunnison County, Colorado"
"47831","9401","1400000US08051963700","Census Tract 9637, Gunnison County, Colorado"
"67396","10856","1400000US08051963800","Census Tract 9638, Gunnison County, Colorado"
"52045","7481","1400000US08051963900","Census Tract 9639, Gunnison County, Colorado"
"52188","11724","1400000US08053973100","Census Tract 9731, Hinsdale County, Colorado"
"27602","4191","1400000US08055960600","Census Tract 9606, Huerfano County, Colorado"
"57679","14917","1400000US08055960900","Census Tract 9609, Huerfano County, Colorado"
"48828","8122","1400000US08057955600","Census Tract 9556, Jackson County, Colorado"
"101033","9050","1400000US08059009806","Census Tract 98.06, Jefferson County, Colorado"
"71204","12058","1400000US08059009807","Census Tract 98.07, Jefferson County, Colorado"
"100962","12718","1400000US08059009808","Census Tract 98.08, Jefferson County, Colorado"
"117813","14628","1400000US08059009815","Census Tract 98.15, Jefferson County, Colorado"
"95915","8242","1400000US08059009823","Census Tract 98.23, Jefferson County, Colorado"
"86204","10652","1400000US08059009824","Census Tract 98.24, Jefferson County, Colorado"
"74211","15989","1400000US08059009827","Census Tract 98.27, Jefferson County, Colorado"
"82750","10595","1400000US08059009828","Census Tract 98.28, Jefferson County, Colorado"
"115536","19737","1400000US08059009829","Census Tract 98.29, Jefferson County, Colorado"
"61250","7337","1400000US08059009830","Census Tract 98.30, Jefferson County, Colorado"
"68533","6256","1400000US08059009831","Census Tract 98.31, Jefferson County, Colorado"
"75703","10191","1400000US08059009832","Census Tract 98.32, Jefferson County, Colorado"
"68947","15271","1400000US08059009833","Census Tract 98.33, Jefferson County, Colorado"
"64504","7749","1400000US08059009834","Census Tract 98.34, Jefferson County, Colorado"
"101975","10521","1400000US08059009835","Census Tract 98.35, Jefferson County, Colorado"
"114342","11902","1400000US08059009836","Census Tract 98.36, Jefferson County, Colorado"
"142361","19639","1400000US08059009837","Census Tract 98.37, Jefferson County, Colorado"
"137992","8989","1400000US08059009838","Census Tract 98.38, Jefferson County, Colorado"
"108029","10842","1400000US08059009839","Census Tract 98.39, Jefferson County, Colorado"
"74975","4795","1400000US08059009840","Census Tract 98.40, Jefferson County, Colorado"
"97054","13231","1400000US08059009841","Census Tract 98.41, Jefferson County, Colorado"
"128156","21089","1400000US08059009842","Census Tract 98.42, Jefferson County, Colorado"
"110208","16295","1400000US08059009843","Census Tract 98.43, Jefferson County, Colorado"
"157422","10183","1400000US08059009845","Census Tract 98.45, Jefferson County, Colorado"
"123750","17455","1400000US08059009846","Census Tract 98.46, Jefferson County, Colorado"
"116379","7498","1400000US08059009847","Census Tract 98.47, Jefferson County, Colorado"
"124716","13253","1400000US08059009848","Census Tract 98.48, Jefferson County, Colorado"
"64855","5935","1400000US08059009849","Census Tract 98.49, Jefferson County, Colorado"
"129231","27830","1400000US08059009850","Census Tract 98.50, Jefferson County, Colorado"
"112727","10168","1400000US08059009851","Census Tract 98.51, Jefferson County, Colorado"
"88294","3276","1400000US08059009852","Census Tract 98.52, Jefferson County, Colorado"
"64671","9250","1400000US08059009900","Census Tract 99, Jefferson County, Colorado"
"46434","10276","1400000US08059010000","Census Tract 100, Jefferson County, Colorado"
"77852","12277","1400000US08059010100","Census Tract 101, Jefferson County, Colorado"
"101042","15744","1400000US08059010205","Census Tract 102.05, Jefferson County, Colorado"
"85286","7392","1400000US08059010206","Census Tract 102.06, Jefferson County, Colorado"
"76825","2627","1400000US08059010208","Census Tract 102.08, Jefferson County, Colorado"
"63294","5822","1400000US08059010209","Census Tract 102.09, Jefferson County, Colorado"
"93095","10818","1400000US08059010210","Census Tract 102.10, Jefferson County, Colorado"
"62823","8410","1400000US08059010211","Census Tract 102.11, Jefferson County, Colorado"
"68125","12704","1400000US08059010212","Census Tract 102.12, Jefferson County, Colorado"
"56397","20643","1400000US08059010213","Census Tract 102.13, Jefferson County, Colorado"
"79309","7072","1400000US08059010303","Census Tract 103.03, Jefferson County, Colorado"
"78281","17783","1400000US08059010304","Census Tract 103.04, Jefferson County, Colorado"
"60593","5427","1400000US08059010305","Census Tract 103.05, Jefferson County, Colorado"
"64432","15656","1400000US08059010306","Census Tract 103.06, Jefferson County, Colorado"
"50645","11585","1400000US08059010307","Census Tract 103.07, Jefferson County, Colorado"
"83769","10894","1400000US08059010308","Census Tract 103.08, Jefferson County, Colorado"
"48013","4942","1400000US08059010402","Census Tract 104.02, Jefferson County, Colorado"
"52416","4808","1400000US08059010403","Census Tract 104.03, Jefferson County, Colorado"
"43045","5190","1400000US08059010405","Census Tract 104.05, Jefferson County, Colorado"
"39359","2117","1400000US08059010406","Census Tract 104.06, Jefferson County, Colorado"
"61296","19000","1400000US08059010502","Census Tract 105.02, Jefferson County, Colorado"
"52820","8520","1400000US08059010503","Census Tract 105.03, Jefferson County, Colorado"
"113125","24387","1400000US08059010504","Census Tract 105.04, Jefferson County, Colorado"
"63364","6737","1400000US08059010603","Census Tract 106.03, Jefferson County, Colorado"
"59052","4554","1400000US08059010604","Census Tract 106.04, Jefferson County, Colorado"
"56117","6941","1400000US08059010701","Census Tract 107.01, Jefferson County, Colorado"
"58847","9803","1400000US08059010702","Census Tract 107.02, Jefferson County, Colorado"
"104125","36621","1400000US08059010801","Census Tract 108.01, Jefferson County, Colorado"
"72762","9954","1400000US08059010901","Census Tract 109.01, Jefferson County, Colorado"
"45774","9252","1400000US08059010902","Census Tract 109.02, Jefferson County, Colorado"
"61345","10886","1400000US08059011000","Census Tract 110, Jefferson County, Colorado"
"49234","10683","1400000US08059011100","Census Tract 111, Jefferson County, Colorado"
"75875","9609","1400000US08059011202","Census Tract 112.02, Jefferson County, Colorado"
"47896","7875","1400000US08059011300","Census Tract 113, Jefferson County, Colorado"
"40132","10391","1400000US08059011401","Census Tract 114.01, Jefferson County, Colorado"
"41990","7472","1400000US08059011402","Census Tract 114.02, Jefferson County, Colorado"
"38367","3841","1400000US08059011550","Census Tract 115.50, Jefferson County, Colorado"
"56964","8739","1400000US08059011601","Census Tract 116.01, Jefferson County, Colorado"
"54764","7352","1400000US08059011602","Census Tract 116.02, Jefferson County, Colorado"
"75532","10313","1400000US08059011701","Census Tract 117.01, Jefferson County, Colorado"
"77278","14199","1400000US08059011702","Census Tract 117.02, Jefferson County, Colorado"
"78208","6609","1400000US08059011708","Census Tract 117.08, Jefferson County, Colorado"
"58551","7738","1400000US08059011709","Census Tract 117.09, Jefferson County, Colorado"
"62250","7147","1400000US08059011710","Census Tract 117.10, Jefferson County, Colorado"
"64759","6171","1400000US08059011711","Census Tract 117.11, Jefferson County, Colorado"
"86139","6161","1400000US08059011712","Census Tract 117.12, Jefferson County, Colorado"
"95714","9490","1400000US08059011720","Census Tract 117.20, Jefferson County, Colorado"
"93052","8992","1400000US08059011721","Census Tract 117.21, Jefferson County, Colorado"
"52731","6761","1400000US08059011723","Census Tract 117.23, Jefferson County, Colorado"
"152559","15521","1400000US08059011724","Census Tract 117.24, Jefferson County, Colorado"
"92868","9222","1400000US08059011725","Census Tract 117.25, Jefferson County, Colorado"
"100479","8042","1400000US08059011726","Census Tract 117.26, Jefferson County, Colorado"
"83726","3516","1400000US08059011727","Census Tract 117.27, Jefferson County, Colorado"
"83981","4941","1400000US08059011728","Census Tract 117.28, Jefferson County, Colorado"
"58902","7306","1400000US08059011729","Census Tract 117.29, Jefferson County, Colorado"
"53260","10181","1400000US08059011730","Census Tract 117.30, Jefferson County, Colorado"
"72566","8511","1400000US08059011731","Census Tract 117.31, Jefferson County, Colorado"
"59737","4935","1400000US08059011732","Census Tract 117.32, Jefferson County, Colorado"
"62632","18138","1400000US08059011733","Census Tract 117.33, Jefferson County, Colorado"
"61653","5435","1400000US08059011803","Census Tract 118.03, Jefferson County, Colorado"
"69792","8725","1400000US08059011804","Census Tract 118.04, Jefferson County, Colorado"
"61176","12950","1400000US08059011805","Census Tract 118.05, Jefferson County, Colorado"
"43631","11554","1400000US08059011806","Census Tract 118.06, Jefferson County, Colorado"
"55750","9659","1400000US08059011904","Census Tract 119.04, Jefferson County, Colorado"
"71782","5590","1400000US08059011951","Census Tract 119.51, Jefferson County, Colorado"
"105528","6472","1400000US08059012022","Census Tract 120.22, Jefferson County, Colorado"
"89650","16814","1400000US08059012023","Census Tract 120.23, Jefferson County, Colorado"
"111944","10994","1400000US08059012024","Census Tract 120.24, Jefferson County, Colorado"
"96938","9598","1400000US08059012026","Census Tract 120.26, Jefferson County, Colorado"
"110556","10430","1400000US08059012027","Census Tract 120.27, Jefferson County, Colorado"
"91429","15128","1400000US08059012030","Census Tract 120.30, Jefferson County, Colorado"
"123750","16939","1400000US08059012031","Census Tract 120.31, Jefferson County, Colorado"
"100929","11645","1400000US08059012032","Census Tract 120.32, Jefferson County, Colorado"
"111898","13135","1400000US08059012033","Census Tract 120.33, Jefferson County, Colorado"
"165139","15559","1400000US08059012034","Census Tract 120.34, Jefferson County, Colorado"
"155231","13845","1400000US08059012035","Census Tract 120.35, Jefferson County, Colorado"
"145774","14433","1400000US08059012036","Census Tract 120.36, Jefferson County, Colorado"
"97917","19450","1400000US08059012037","Census Tract 120.37, Jefferson County, Colorado"
"88194","12427","1400000US08059012038","Census Tract 120.38, Jefferson County, Colorado"
"91596","4796","1400000US08059012039","Census Tract 120.39, Jefferson County, Colorado"
"89094","7948","1400000US08059012041","Census Tract 120.41, Jefferson County, Colorado"
"100929","5236","1400000US08059012042","Census Tract 120.42, Jefferson County, Colorado"
"106577","4014","1400000US08059012043","Census Tract 120.43, Jefferson County, Colorado"
"102024","5826","1400000US08059012044","Census Tract 120.44, Jefferson County, Colorado"
"97940","12250","1400000US08059012045","Census Tract 120.45, Jefferson County, Colorado"
"78708","11268","1400000US08059012046","Census Tract 120.46, Jefferson County, Colorado"
"75946","18099","1400000US08059012047","Census Tract 120.47, Jefferson County, Colorado"
"80000","12377","1400000US08059012048","Census Tract 120.48, Jefferson County, Colorado"
"113333","16405","1400000US08059012049","Census Tract 120.49, Jefferson County, Colorado"
"85030","9718","1400000US08059012050","Census Tract 120.50, Jefferson County, Colorado"
"107440","13284","1400000US08059012051","Census Tract 120.51, Jefferson County, Colorado"
"94792","8696","1400000US08059012052","Census Tract 120.52, Jefferson County, Colorado"
"95486","14151","1400000US08059012053","Census Tract 120.53, Jefferson County, Colorado"
"105714","8639","1400000US08059012054","Census Tract 120.54, Jefferson County, Colorado"
"85966","8680","1400000US08059012055","Census Tract 120.55, Jefferson County, Colorado"
"79118","3371","1400000US08059012057","Census Tract 120.57, Jefferson County, Colorado"
"114676","14089","1400000US08059012058","Census Tract 120.58, Jefferson County, Colorado"
"93884","10641","1400000US08059012059","Census Tract 120.59, Jefferson County, Colorado"
"80063","6419","1400000US08059012060","Census Tract 120.60, Jefferson County, Colorado"
"65000","9018","1400000US08059015800","Census Tract 158, Jefferson County, Colorado"
"65575","12841","1400000US08059015900","Census Tract 159, Jefferson County, Colorado"
"98136","7966","1400000US08059060300","Census Tract 603, Jefferson County, Colorado"
"97000","11736","1400000US08059060400","Census Tract 604, Jefferson County, Colorado"
"126313","17924","1400000US08059060500","Census Tract 605, Jefferson County, Colorado"
"-","**","1400000US08059980000","Census Tract 9800, Jefferson County, Colorado"
"-","**","1400000US08059980400","Census Tract 9804, Jefferson County, Colorado"
"39784","3824","1400000US08061960100","Census Tract 9601, Kiowa County, Colorado"
"52994","5033","1400000US08063962100","Census Tract 9621, Kit Carson County, Colorado"
"51103","8990","1400000US08063962200","Census Tract 9622, Kit Carson County, Colorado"
"41184","10655","1400000US08063962300","Census Tract 9623, Kit Carson County, Colorado"
"47885","7038","1400000US08065961700","Census Tract 9617, Lake County, Colorado"
"42475","6692","1400000US08065961900","Census Tract 9619, Lake County, Colorado"
"54119","3929","1400000US08067940300","Census Tract 9403, La Plata County, Colorado"
"66858","3522","1400000US08067940400","Census Tract 9404, La Plata County, Colorado"
"61704","5068","1400000US08067970600","Census Tract 9706, La Plata County, Colorado"
"76250","4626","1400000US08067970701","Census Tract 9707.01, La Plata County, Colorado"
"73214","14743","1400000US08067970703","Census Tract 9707.03, La Plata County, Colorado"
"75491","13236","1400000US08067970704","Census Tract 9707.04, La Plata County, Colorado"
"71850","10216","1400000US08067970800","Census Tract 9708, La Plata County, Colorado"
"60620","4834","1400000US08067970900","Census Tract 9709, La Plata County, Colorado"
"66548","8464","1400000US08067971000","Census Tract 9710, La Plata County, Colorado"
"54589","10964","1400000US08067971100","Census Tract 9711, La Plata County, Colorado"
"34250","6418","1400000US08069000100","Census Tract 1, Larimer County, Colorado"
"33333","8821","1400000US08069000201","Census Tract 2.01, Larimer County, Colorado"
"77917","16345","1400000US08069000202","Census Tract 2.02, Larimer County, Colorado"
"87652","22786","1400000US08069000300","Census Tract 3, Larimer County, Colorado"
"57846","3634","1400000US08069000401","Census Tract 4.01, Larimer County, Colorado"
"45188","22144","1400000US08069000402","Census Tract 4.02, Larimer County, Colorado"
"30096","4877","1400000US08069000503","Census Tract 5.03, Larimer County, Colorado"
"30417","14817","1400000US08069000504","Census Tract 5.04, Larimer County, Colorado"
"36895","5396","1400000US08069000505","Census Tract 5.05, Larimer County, Colorado"
"48267","5362","1400000US08069000506","Census Tract 5.06, Larimer County, Colorado"
"17284","5258","1400000US08069000600","Census Tract 6, Larimer County, Colorado"
"38580","4905","1400000US08069000700","Census Tract 7, Larimer County, Colorado"
"55568","9926","1400000US08069000801","Census Tract 8.01, Larimer County, Colorado"
"54924","6277","1400000US08069000802","Census Tract 8.02, Larimer County, Colorado"
"47314","4133","1400000US08069000901","Census Tract 9.01, Larimer County, Colorado"
"60147","11308","1400000US08069000902","Census Tract 9.02, Larimer County, Colorado"
"58364","10973","1400000US08069001003","Census Tract 10.03, Larimer County, Colorado"
"75357","10057","1400000US08069001004","Census Tract 10.04, Larimer County, Colorado"
"51083","7570","1400000US08069001007","Census Tract 10.07, Larimer County, Colorado"
"71250","8451","1400000US08069001008","Census Tract 10.08, Larimer County, Colorado"
"79610","4963","1400000US08069001009","Census Tract 10.09, Larimer County, Colorado"
"98594","19012","1400000US08069001010","Census Tract 10.10, Larimer County, Colorado"
"56353","6168","1400000US08069001104","Census Tract 11.04, Larimer County, Colorado"
"59401","12507","1400000US08069001106","Census Tract 11.06, Larimer County, Colorado"
"65104","13470","1400000US08069001107","Census Tract 11.07, Larimer County, Colorado"
"75536","9820","1400000US08069001109","Census Tract 11.09, Larimer County, Colorado"
"46310","11520","1400000US08069001110","Census Tract 11.10, Larimer County, Colorado"
"42474","6060","1400000US08069001111","Census Tract 11.11, Larimer County, Colorado"
"64895","7709","1400000US08069001112","Census Tract 11.12, Larimer County, Colorado"
"90789","7918","1400000US08069001113","Census Tract 11.13, Larimer County, Colorado"
"138977","14458","1400000US08069001114","Census Tract 11.14, Larimer County, Colorado"
"68878","16693","1400000US08069001301","Census Tract 13.01, Larimer County, Colorado"
"31028","2252","1400000US08069001304","Census Tract 13.04, Larimer County, Colorado"
"55214","7513","1400000US08069001305","Census Tract 13.05, Larimer County, Colorado"
"46223","5130","1400000US08069001306","Census Tract 13.06, Larimer County, Colorado"
"68929","13539","1400000US08069001307","Census Tract 13.07, Larimer County, Colorado"
"100625","6056","1400000US08069001308","Census Tract 13.08, Larimer County, Colorado"
"64087","7413","1400000US08069001601","Census Tract 16.01, Larimer County, Colorado"
"84931","8745","1400000US08069001602","Census Tract 16.02, Larimer County, Colorado"
"76250","12483","1400000US08069001603","Census Tract 16.03, Larimer County, Colorado"
"86509","10266","1400000US08069001605","Census Tract 16.05, Larimer County, Colorado"
"84236","15657","1400000US08069001606","Census Tract 16.06, Larimer County, Colorado"
"96190","7225","1400000US08069001607","Census Tract 16.07, Larimer County, Colorado"
"131705","14850","1400000US08069001608","Census Tract 16.08, Larimer County, Colorado"
"51101","7253","1400000US08069001704","Census Tract 17.04, Larimer County, Colorado"
"65742","8775","1400000US08069001706","Census Tract 17.06, Larimer County, Colorado"
"52760","4659","1400000US08069001707","Census Tract 17.07, Larimer County, Colorado"
"64565","11876","1400000US08069001708","Census Tract 17.08, Larimer County, Colorado"
"88539","9109","1400000US08069001709","Census Tract 17.09, Larimer County, Colorado"
"60864","3974","1400000US08069001804","Census Tract 18.04, Larimer County, Colorado"
"82254","15016","1400000US08069001806","Census Tract 18.06, Larimer County, Colorado"
"68858","6744","1400000US08069001807","Census Tract 18.07, Larimer County, Colorado"
"88373","7348","1400000US08069001808","Census Tract 18.08, Larimer County, Colorado"
"87028","5593","1400000US08069001809","Census Tract 18.09, Larimer County, Colorado"
"52616","4961","1400000US08069001901","Census Tract 19.01, Larimer County, Colorado"
"59205","8619","1400000US08069001902","Census Tract 19.02, Larimer County, Colorado"
"78914","16224","1400000US08069001903","Census Tract 19.03, Larimer County, Colorado"
"53239","7003","1400000US08069002005","Census Tract 20.05, Larimer County, Colorado"
"48286","6705","1400000US08069002007","Census Tract 20.07, Larimer County, Colorado"
"75508","9073","1400000US08069002008","Census Tract 20.08, Larimer County, Colorado"
"112446","8023","1400000US08069002010","Census Tract 20.10, Larimer County, Colorado"
"91667","13449","1400000US08069002011","Census Tract 20.11, Larimer County, Colorado"
"69243","8668","1400000US08069002300","Census Tract 23, Larimer County, Colorado"
"64405","6685","1400000US08069002401","Census Tract 24.01, Larimer County, Colorado"
"69052","15972","1400000US08069002402","Census Tract 24.02, Larimer County, Colorado"
"108782","10796","1400000US08069002501","Census Tract 25.01, Larimer County, Colorado"
"88548","6627","1400000US08069002502","Census Tract 25.02, Larimer County, Colorado"
"85375","18117","1400000US08069002503","Census Tract 25.03, Larimer County, Colorado"
"91885","10172","1400000US08069002600","Census Tract 26, Larimer County, Colorado"
"74826","14670","1400000US08069002700","Census Tract 27, Larimer County, Colorado"
"60446","18480","1400000US08069002801","Census Tract 28.01, Larimer County, Colorado"
"59773","12370","1400000US08069002802","Census Tract 28.02, Larimer County, Colorado"
"47500","2396","1400000US08069002803","Census Tract 28.03, Larimer County, Colorado"
"37167","7522","1400000US08071000100","Census Tract 1, Las Animas County, Colorado"
"40125","10377","1400000US08071000200","Census Tract 2, Las Animas County, Colorado"
"52206","7636","1400000US08071000300","Census Tract 3, Las Animas County, Colorado"
"35588","7839","1400000US08071000400","Census Tract 4, Las Animas County, Colorado"
"42344","8916","1400000US08071000500","Census Tract 5, Las Animas County, Colorado"
"53611","5745","1400000US08071000800","Census Tract 8, Las Animas County, Colorado"
"48787","18157","1400000US08073961700","Census Tract 9617, Lincoln County, Colorado"
"50625","8240","1400000US08073961800","Census Tract 9618, Lincoln County, Colorado"
"57898","7916","1400000US08075965900","Census Tract 9659, Logan County, Colorado"
"50263","7930","1400000US08075966000","Census Tract 9660, Logan County, Colorado"
"54503","8341","1400000US08075966100","Census Tract 9661, Logan County, Colorado"
"41424","5860","1400000US08075966200","Census Tract 9662, Logan County, Colorado"
"42259","9936","1400000US08075966300","Census Tract 9663, Logan County, Colorado"
"58333","8085","1400000US08075966400","Census Tract 9664, Logan County, Colorado"
"26667","4238","1400000US08077000200","Census Tract 2, Mesa County, Colorado"
"32188","4915","1400000US08077000300","Census Tract 3, Mesa County, Colorado"
"47535","7522","1400000US08077000400","Census Tract 4, Mesa County, Colorado"
"27250","5858","1400000US08077000500","Census Tract 5, Mesa County, Colorado"
"40947","3856","1400000US08077000601","Census Tract 6.01, Mesa County, Colorado"
"28324","6116","1400000US08077000602","Census Tract 6.02, Mesa County, Colorado"
"37114","5107","1400000US08077000700","Census Tract 7, Mesa County, Colorado"
"54097","5143","1400000US08077000800","Census Tract 8, Mesa County, Colorado"
"47482","5213","1400000US08077000900","Census Tract 9, Mesa County, Colorado"
"52136","10198","1400000US08077001001","Census Tract 10.01, Mesa County, Colorado"
"55833","6526","1400000US08077001002","Census Tract 10.02, Mesa County, Colorado"
"51101","3444","1400000US08077001101","Census Tract 11.01, Mesa County, Colorado"
"62361","10206","1400000US08077001102","Census Tract 11.02, Mesa County, Colorado"
"82431","9374","1400000US08077001200","Census Tract 12, Mesa County, Colorado"
"45568","7002","1400000US08077001301","Census Tract 13.01, Mesa County, Colorado"
"67143","4977","1400000US08077001302","Census Tract 13.02, Mesa County, Colorado"
"73554","4357","1400000US08077001402","Census Tract 14.02, Mesa County, Colorado"
"78750","8875","1400000US08077001403","Census Tract 14.03, Mesa County, Colorado"
"90378","15186","1400000US08077001404","Census Tract 14.04, Mesa County, Colorado"
"57545","10552","1400000US08077001501","Census Tract 15.01, Mesa County, Colorado"
"63674","12204","1400000US08077001502","Census Tract 15.02, Mesa County, Colorado"
"82563","15056","1400000US08077001600","Census Tract 16, Mesa County, Colorado"
"48528","6103","1400000US08077001702","Census Tract 17.02, Mesa County, Colorado"
"61429","4968","1400000US08077001703","Census Tract 17.03, Mesa County, Colorado"
"45042","15271","1400000US08077001705","Census Tract 17.05, Mesa County, Colorado"
"25446","17424","1400000US08077001706","Census Tract 17.06, Mesa County, Colorado"
"54754","7919","1400000US08077001707","Census Tract 17.07, Mesa County, Colorado"
"67232","6334","1400000US08077001800","Census Tract 18, Mesa County, Colorado"
"72809","10219","1400000US08077001900","Census Tract 19, Mesa County, Colorado"
"61058","4934","1400000US08079973600","Census Tract 9736, Mineral County, Colorado"
"71222","8226","1400000US08081000300","Census Tract 3, Moffat County, Colorado"
"50361","5666","1400000US08081000400","Census Tract 4, Moffat County, Colorado"
"47273","8664","1400000US08081000500","Census Tract 5, Moffat County, Colorado"
"46827","9665","1400000US08081000600","Census Tract 6, Moffat County, Colorado"
"28886","2455","1400000US08083941100","Census Tract 9411, Montezuma County, Colorado"
"53851","13722","1400000US08083969000","Census Tract 9690, Montezuma County, Colorado"
"56250","6491","1400000US08083969100","Census Tract 9691, Montezuma County, Colorado"
"55409","7204","1400000US08083969200","Census Tract 9692, Montezuma County, Colorado"
"42832","9314","1400000US08083969300","Census Tract 9693, Montezuma County, Colorado"
"34250","8413","1400000US08083969400","Census Tract 9694, Montezuma County, Colorado"
"58870","10537","1400000US08083969600","Census Tract 9696, Montezuma County, Colorado"
"48063","5131","1400000US08085966100","Census Tract 9661, Montrose County, Colorado"
"52830","13023","1400000US08085966201","Census Tract 9662.01, Montrose County, Colorado"
"42500","4645","1400000US08085966202","Census Tract 9662.02, Montrose County, Colorado"
"38720","3740","1400000US08085966300","Census Tract 9663, Montrose County, Colorado"
"43323","11651","1400000US08085966400","Census Tract 9664, Montrose County, Colorado"
"73628","8655","1400000US08085966501","Census Tract 9665.01, Montrose County, Colorado"
"58500","9575","1400000US08085966502","Census Tract 9665.02, Montrose County, Colorado"
"40658","7373","1400000US08085966503","Census Tract 9665.03, Montrose County, Colorado"
"49846","3683","1400000US08085966601","Census Tract 9666.01, Montrose County, Colorado"
"63155","12472","1400000US08085966602","Census Tract 9666.02, Montrose County, Colorado"
"72462","6990","1400000US08087000100","Census Tract 1, Morgan County, Colorado"
"55439","4406","1400000US08087000200","Census Tract 2, Morgan County, Colorado"
"43274","6416","1400000US08087000300","Census Tract 3, Morgan County, Colorado"
"47014","7308","1400000US08087000400","Census Tract 4, Morgan County, Colorado"
"52209","6591","1400000US08087000500","Census Tract 5, Morgan County, Colorado"
"51507","13312","1400000US08087000600","Census Tract 6, Morgan County, Colorado"
"47924","9448","1400000US08087000700","Census Tract 7, Morgan County, Colorado"
"64548","4986","1400000US08087000800","Census Tract 8, Morgan County, Colorado"
"40524","4923","1400000US08089968000","Census Tract 9680, Otero County, Colorado"
"27167","4693","1400000US08089968100","Census Tract 9681, Otero County, Colorado"
"40332","8470","1400000US08089968200","Census Tract 9682, Otero County, Colorado"
"41433","9223","1400000US08089968300","Census Tract 9683, Otero County, Colorado"
"35446","5187","1400000US08089968400","Census Tract 9684, Otero County, Colorado"
"47647","12554","1400000US08089968500","Census Tract 9685, Otero County, Colorado"
"27295","8865","1400000US08089968600","Census Tract 9686, Otero County, Colorado"
"62230","7410","1400000US08091967600","Census Tract 9676, Ouray County, Colorado"
"70270","9025","1400000US08093000100","Census Tract 1, Park County, Colorado"
"73933","18614","1400000US08093000200","Census Tract 2, Park County, Colorado"
"53789","7055","1400000US08093000300","Census Tract 3, Park County, Colorado"
"97188","33227","1400000US08093000400","Census Tract 4, Park County, Colorado"
"55625","25870","1400000US08093000500","Census Tract 5, Park County, Colorado"
"54605","10037","1400000US08095967600","Census Tract 9676, Phillips County, Colorado"
"41667","11448","1400000US08095967700","Census Tract 9677, Phillips County, Colorado"
"67056","13506","1400000US08097000100","Census Tract 1, Pitkin County, Colorado"
"66919","12731","1400000US08097000401","Census Tract 4.01, Pitkin County, Colorado"
"96563","23482","1400000US08097000402","Census Tract 4.02, Pitkin County, Colorado"
"82339","31138","1400000US08097000500","Census Tract 5, Pitkin County, Colorado"
"61875","4956","1400000US08099000100","Census Tract 1, Prowers County, Colorado"
"32077","2641","1400000US08099000200","Census Tract 2, Prowers County, Colorado"
"40304","3410","1400000US08099000300","Census Tract 3, Prowers County, Colorado"
"42197","6738","1400000US08099000600","Census Tract 6, Prowers County, Colorado"
"45865","8800","1400000US08099000700","Census Tract 7, Prowers County, Colorado"
"46304","6207","1400000US08101000100","Census Tract 1, Pueblo County, Colorado"
"34808","7080","1400000US08101000200","Census Tract 2, Pueblo County, Colorado"
"-","**","1400000US08101000300","Census Tract 3, Pueblo County, Colorado"
"39756","6813","1400000US08101000400","Census Tract 4, Pueblo County, Colorado"
"41192","13788","1400000US08101000500","Census Tract 5, Pueblo County, Colorado"
"25000","2590","1400000US08101000600","Census Tract 6, Pueblo County, Colorado"
"29258","5057","1400000US08101000800","Census Tract 8, Pueblo County, Colorado"
"38331","1794","1400000US08101000902","Census Tract 9.02, Pueblo County, Colorado"
"27917","6490","1400000US08101000903","Census Tract 9.03, Pueblo County, Colorado"
"43941","5268","1400000US08101000904","Census Tract 9.04, Pueblo County, Colorado"
"24180","5042","1400000US08101000905","Census Tract 9.05, Pueblo County, Colorado"
"32960","3410","1400000US08101001000","Census Tract 10, Pueblo County, Colorado"
"30690","3636","1400000US08101001100","Census Tract 11, Pueblo County, Colorado"
"27875","6608","1400000US08101001200","Census Tract 12, Pueblo County, Colorado"
"27279","7510","1400000US08101001400","Census Tract 14, Pueblo County, Colorado"
"39808","6103","1400000US08101001500","Census Tract 15, Pueblo County, Colorado"
"50250","7295","1400000US08101001600","Census Tract 16, Pueblo County, Colorado"
"40972","5438","1400000US08101001700","Census Tract 17, Pueblo County, Colorado"
